name,category,reference,description,url,img_names
Mug Cerámica para Sublimación I 11oz,copa-america-2020,MU-03,"Mug en cerámica. Apto para uso en microondas. Medidas: 9.7 cm x 8.3 cm diámetro Marca: Una cara / Contorno / Sublimación  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 32,0    X 28,0 X 42,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-para-sublimacion-i-11oz/4065/421,"['MU-03_1.jpg', 'MU-03_2.jpg', 'MU-03_3.jpg', 'MU-03_4.jpg', 'MU-03_5.jpg', 'MU-03_6.jpg', 'MU-03_7.jpg', 'MU-03_8.jpg', 'MU-03_9.jpg']"
Mug Cerámica Sublimación Magic Color 11oz,copa-america-2020,MU-05,"Al agregar una bebida caliente, muestra la imagen impresa. Al enfriarse su contenido, retoma el color original. No es apto para uso en Horno Microondas. Medidas: 8 cm diámetro x 9.5 cm  Nota Importante: Dependiendo de los colores del logo, es posible que los tonos más oscuros sean visibles cuando el mug está frío.  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 31,0    X 28,0 X 39,5 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-sublimacion-magic-color-11oz/4064/421,"['MU-05_1.jpg', 'MU-05_2.jpg', 'MU-05_3.jpg', 'MU-05_4.jpg', 'MU-05_5.jpg', 'MU-05_6.jpg', 'MU-05_7.jpg']"
Mug Metalico Beer 550ml,copa-america-2020,MU-234,"Doble pared con mango plástico. Acero Inoxidable. Empaque caja individual. Medidas: 15 cm x 8 cm diámetro Marca: 5 cm / Tampografía, producto con tratamiento / 5 cm / Láser (Líquido Oxidante en Silver) Unidades por Caja: 24   Unidades  Empaque: 50,0    X 38,0 X 34,0 / 9,0 Kg",https://www.catalogospromocionales.com/p/mug-metalico-beer-550ml/9015/421,"['MU-234_1.jpg', 'MU-234_2.jpg']"
Botilito Colapsible Match 480ml,copa-america-2020,MU-254,"Botilito colapsible 480ml, cuerpo flexible de acabado en PET. Tapón de seguridad tipo rosca con capucha de cierre y mosquetón metálico de transporte. Medidas: 16 cm x 21 cm x 3.3 cm Marca: 9 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/botilito-colapsible-match-480ml/9429/421,['MU-254_1.jpg']
Botilito Carabinero PVC 750ml-Producción Nacional,copa-america-2020,MU-61,"Botilito en PVC atóxico, tapa plástica y carabinero plástico. 750 ml. Atóxico. Tapa en color Sólido, botilito acabado sólido o acabado translúcido. Medidas: 25 cm x 7 cm diámetro Marca: 8 cm / Screen 20 cm / Serigrafía Contorno 5 cm / Tampografía  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega.   Nota:Colores sólidos: Blanco / Negro Colores translúcidos: Azul / Amarillo / Morado / Naranja / Rojo / Verde / Colores especiales. Las tapas serán todas en colores sólidos. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/botilito-carabinero-pvc-750ml-produccion-nacional/5820/421,"['MU-61_1.jpg', 'MU-61_2.jpg', 'MU-61_3.jpg', 'MU-61_4.jpg', 'MU-61_5.jpg', 'MU-61_6.jpg', 'MU-61_7.jpg', 'MU-61_8.jpg', 'MU-61_9.jpg']"
Botilito Metálico Otto 600 ml,copa-america-2020,MU-197,"Metálico con tapa plástica translúcida y agarradera en caucho. No apto para bebidas calientes. Color de botella opcional entre blanco y silver. Color de tapa a elección. Medidas: 23 cm x 6.5 cm diámetro Marca: 4 cm / Tampografía / Láser (Líquido Oxidante en silver) Unidades por Caja: 50   Unidades  Empaque: 24,5    X 37,0 X 72,0 / 6,0 Kg",https://www.catalogospromocionales.com/p/Botilito-Metalico-Otto-600-ml/8530/421,"['MU-197_1.jpg', 'MU-197_2.jpg', 'MU-197_3.jpg', 'MU-197_4.jpg', 'MU-197_5.jpg', 'MU-197_6.jpg', 'MU-197_7.jpg', 'MU-197_8.jpg', 'MU-197_9.jpg', 'MU-197_10.jpg', 'MU-197_11.jpg', 'MU-197_12.jpg', 'MU-197_13.jpg', 'MU-197_14.jpg', 'MU-197_15.jpg']"
Mug para sublimación 10oz,copa-america-2020,MU-20,"Mug en cerámica. Apto para uso en Horno microondas. Medidas: 11 cm x 7.5 cm diámetro  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 3,5    X 26,0 X 36,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-para-sublimacion-10oz/4849/421,"['MU-20_1.jpg', 'MU-20_2.jpg']"
BotilitoSamson 650 ML (Produccion nacional),copa-america-2020,MU-175,"Botilito en polietileno. Disponible con bola antiestrés VA-89. Opcional Tapa negra o tapa de colores. Medidas: 25.5 cm x 7 cm diámetro Marca: 4.5 cm / Tampografía / 21.5 cm / Serigrafía Contorno  NUEVO Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Botilito-Samson-650-ML-Produccion-nacional/8369/421,"['MU-175_1.jpg', 'MU-175_2.jpg', 'MU-175_3.jpg', 'MU-175_4.jpg', 'MU-175_5.jpg', 'MU-175_6.jpg', 'MU-175_7.jpg', 'MU-175_8.jpg']"
Mug Ceramica para sublimación cónico 12oz,copa-america-2020,MU-18,"Mug en cerámica. Apto para uso en Horno microondas. Medidas: 10 cm x 9.1 cm diámetro  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 33,5    X 27,0 X 39,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-para-sublimacion-conico-12oz/4847/421,"['MU-18_1.jpg', 'MU-18_2.jpg']"
Mug Plástico Trevor 16 Oz,copa-america-2020,MU-168,"Doble pared. Se puede retirar el vaso plástico y colocar publicidad en el contorno del mug. Medidas: 20.5 cm x 7 cm diámetro Marca: 4 cm / Tampografía / 13.7 cm x 26 cm / Litografía (cotización especial)  Unidades por Caja: 50   Unidades  Empaque: 45,0    X 45,0 X 40,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/Mug-Plastico-Trevor-16-Oz/8067/421,['MU-168_1.jpg']
Botilito metalico para sublimación Sport 600ml,copa-america-2020,MU-19,"Aluminio. Incluye tapa chupo y tapa rosca con carabinero.  Empaque Caja Individual. Medidas: 20 cm x 7.5 cm diámetro Marca: Una cara / Contorno / Sublimación Unidades por Caja: 48   Unidades  Empaque: 48,0    X 33,0 X 48,0 / 8,3 Kg",https://www.catalogospromocionales.com/p/botilito-metalico-para-sublimacion-sport-600ml/4848/421,['MU-19_1.jpg']
Vaso Plástico New York 23 oz,copa-america-2020,MU-204,"Polipropileno. Con tapa. La tapa es una tapa protectora de cierre a presión, no es tapa de seguridad. Medidas: 17.1 cm x 6.6 cm diámetro Marca: 5.5 cm / Tampografía  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega.  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación**  Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/vaso-plastico-new-york-23-oz-produccion-nacional/8714/421,"['MU-204_1.jpg', 'MU-204_2.jpg', 'MU-204_3.jpg', 'MU-204_4.jpg', 'MU-204_5.jpg', 'MU-204_6.jpg', 'MU-204_7.jpg', 'MU-204_8.jpg']"
Botilito Metalico Jumbo 750ml,copa-america-2020,MU-252,"Botilito en aluminio con carabinero. Medidas: 25.5 cm x 7 cm diámetro Marca: 4 cm / Tampografía, producto con tratamiento / Láser (Líquido Oxidante en Silver) Unidades por Caja: 50   Unidades  Empaque: 27,0    X 38,0 X 74,0 / 8,0 Kg",https://www.catalogospromocionales.com/p/botilito-metalico-jumbo-750ml/9396/421,"['MU-252_1.jpg', 'MU-252_2.jpg', 'MU-252_3.jpg', 'MU-252_4.jpg', 'MU-252_5.jpg', 'MU-252_6.jpg', 'MU-252_7.jpg', 'MU-252_8.jpg']"
Mug Cerámica para Sublimación con Cuchara 11 oz,copa-america-2020,MU-34,"Mug en cerámica. Apto para uso en Horno microondas. Medidas: 10 cm x 8.2 cm de diámetro  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 35,5    X 31,0 X 41,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-para-sublimacion-con-cuchara-11-oz/5104/421,"['MU-34_1.jpg', 'MU-34_2.jpg', 'MU-34_3.jpg', 'MU-34_4.jpg', 'MU-34_5.jpg']"
Portatarjetas con Sticker Cleaner,copa-america-2020,TE-342,"Portatarjetas adhesivo para móviles con microfibra adhesiva lavable y reusable. Medidas:8.5 cm x 5.5 cm Marca:5.1 cm x 5.7 cm/Sublimación Unidades por Caja: 1000   Unidades  Empaque: 36,0    X 20,0 X 30,0 / 14,0 Kg",https://www.catalogospromocionales.com/p/portatarjetas-con-sticker-cleaner/9104/421,"['TE-342_1.jpg', 'TE-342_2.jpg', 'TE-342_3.jpg', 'TE-342_4.jpg', 'TE-342_5.jpg']"
Memoria USB Credit Card,copa-america-2020,OF-202,"USB card en plástico. Medidas: 8.6 cm x 5.5 cm Marca: 4.5 cm / Tampografía 8.6 cm x 5.5 cm / Impresión digital full color sobre rígidos color blanco únicamente Capacidad: 4 GB / 8 GB / 16 GB Unidades por Caja: 900   Unidades  Empaque: 26,0    X 26,0 X 49,0 / 15,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-credit-card-precio-neto/3301/421,"['OF-202_1.jpg', 'OF-202_2.jpg']"
Cinta para Portacarnet - Produccion Nacional,copa-america-2020,OF-371,"Cinta para Portacarnet con broche de seguridad. Opcional cinta de colores de 20mm de ancho o cinta blanca personalizable con técnica de sublimación disponible en 20mm y 25mm de ancho. No incluye escarapela plástica. Medidas: Cinta: 46 cm aprox Marca: 1.5 cm / Tampografía en el broche plástico / Screen en la cinta de colores de 20mm Sublimación en la cinta blanca Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/cinta-para-portacarnet-produccion-nacional/5744/421,"['OF-371_1.jpg', 'OF-371_2.jpg', 'OF-371_3.jpg', 'OF-371_4.jpg', 'OF-371_5.jpg']"
Monopod Mini Selfie Paicom,copa-america-2020,TE-349,"Selfie plegable, con conexión jack de 3.5mm, sistema antigiro y disparador integrado en mango. Tuerca de ajuste para fijar la inclinación. Empaque caja individual. Medidas:14.5 cm x 2.6 cm diámetro Marca:2 cm / Tampografía/2 cm / Láser en el mango Unidades por Caja: 100   Unidades  Empaque: 33,0    X 26,0 X 33,0 / 9,0 Kg",https://www.catalogospromocionales.com/p/monopod-mini-selfie-paicom/9330/421,"['TE-349_1.jpg', 'TE-349_2.jpg', 'TE-349_3.jpg']"
Audifonos Bluetooth Air i7,copa-america-2020,TE-282,"Diseño sin cables, mini batería incorporada de 30mAh en cada auricular, con canal individual izquierdo y derecho, tanto el izquierdo como el derecho están habilitados para Bluetooth, se pueden usar por separado o se pueden usar como un solo par. El estuche funciona como cargador, con batería incorporada de 200mAh. Rango Bluetooth de 8 a 10 mts sin interferencia. Tiempo de reproducción entre 1 - 1.5 horas / Tiempo de carga: auriculares: 2-2.5 horas / Estuche: 2.5-3 horas. Empaque caja individual. Medidas: Estuche: 7 cm x 5.5 cm / Audífono: 5 cm x 3 cm Marca: 3 cm / Tampografía Unidades por Caja: 100   Unidades  Empaque: 51,0    X 36,0 X 23,0 / 9,0 Kg",https://www.catalogospromocionales.com/p/audifonos-bluetooth-air-i7/8857/421,"['TE-282_1.jpg', 'TE-282_2.jpg', 'TE-282_3.jpg', 'TE-282_4.jpg', 'TE-282_5.jpg']"
Soporte para Moviles Foldy,copa-america-2020,TE-317,"Soporte plástico expandible para celulares. Medidas:0.9 cm x 4.3 cm diámetro Marca:4.3 cm / Impresión digital full color sobre rígidos (Color Blanco únicamente) / Litoresina a partir de 400 unidades /2.5 cm / Tampografía  Venta mínima y en múltiplos de caja de 200 unidades. Unidades por Caja: 1000   Unidades  Empaque: 58,0    X 26,0 X 21,0 / 10,0 Kg",https://www.catalogospromocionales.com/p/soporte-para-moviles-foldy/8992/421,"['TE-317_1.jpg', 'TE-317_2.jpg', 'TE-317_3.jpg', 'TE-317_4.jpg']"
Libreta Rectangular - Produccion Nacional,copa-america-2020,OF-501,"Libreta de 80 hojas con rayas, cubierta en polipropileno. Sin Bolígrafo. Color especial a partir de 2.000 unidades. Medidas: 14 cm x 17.7 cm Marca: 4.5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/libreta-rectangular-produccion-nacional/8363/421,['OF-501_1.jpg']
Pila Recargable Puzzle 2200Mah,copa-america-2020,TE-205,"Pila recargable de 2200 mAh para teléfonos móviles y MP3. Incluye cable estandar micro USB. Empaque Caja Individual. Medidas: 9.5 cm x 2.4 cm x 2.4 cm Marca: 4 cm / Tampografía Unidades por Caja: 100   Unidades  Empaque: 38,0    X 28,0 X 20,0 / 9,5 Kg",https://www.catalogospromocionales.com/p/Pila-Recargable-Puzzle-2200Mah/8126/421,"['TE-205_1.jpg', 'TE-205_2.jpg']"
Mug cerámica para sublimacion Sparta 9oz,copa-america-2020,MU-84,"Cerámica. Apto para uso en Horno microondas. Medidas: 9.3 cm x 7.8 cm diámetro  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 40,0    X 27,0 X 29,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-para-sublimacion-sparta-9oz/6339/421,"['MU-84_1.jpg', 'MU-84_2.jpg']"
Libreta Futbol - Producción Nacional,copa-america-2020,OF-372,"Libreta argollada de 80 hojas con banda elástica para cerrar. Opcional: con o sin bolígrafo. Medidas: 14 cm x 9 cm Marca: 5.5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/libreta-futbol-produccion-nacional/5633/421,"['OF-372_1.jpg', 'OF-372_2.jpg', 'OF-372_3.jpg', 'OF-372_4.jpg', 'OF-372_5.jpg']"
Soporte para moviles Pump,copa-america-2020,TE-234,"Soporte plástico expandible para celulares con adhesivo 3M. Funciona como organizador de cables. Empaque bolsa individual. Medidas: 2 cm x 4 cm diámetro (abierto) Marca: 4 cm / Tampografía / Impresión digital full color sobre rígidos (Color Blanco únicamente) / Litoresina a partir de 400 unidades  Venta mínima y en múltiplos de caja de 200 unidades.   Nota Importante: Debe limpiar muy bien la superficie del dispositivo antes de pegar el soporte y que esté completamente seca, no pega en superficies porosas, deben ser completamente lisas. Adherir y presionar firmemente por tres minutos, luego dejar reposar como mínimo una hora antes de su uso.   Unidades por Caja: 2000   Unidades  Empaque: 45,0    X 40,0 X 35,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/soporte-para-moviles-pump/8230/421,"['TE-234_1.jpg', 'TE-234_2.jpg', 'TE-234_3.jpg', 'TE-234_4.jpg', 'TE-234_5.jpg', 'TE-234_6.jpg', 'TE-234_7.jpg', 'TE-234_8.jpg', 'TE-234_9.jpg']"
"Paraguas Colombia 27""",copa-america-2020,SO-41,"Poliéster tricolor, herraje metálico. Mango amarillo en EVA . Semiautomático. Medidas: 27”  Cobertura: 117 cm Casco: 61.5 cm largo x 43 cm ancho Marca: Maximo:25 cm / Screen Unidades por Caja: 36   Unidades  Empaque: 96,0    X 17,0 X 31,0 / 18,0 Kg",https://www.catalogospromocionales.com/p/paraguas-colombia-27/5913/421,"['SO-41_1.jpg', 'SO-41_2.jpg']"
TELSON,copa-america-2020,TELSON,"Bolígrafo plástico con barril interno giratorio. Barril interno opcional con tres caras o sin impresión para hacer tres logos. Mecanismo push. Medidas:14.7 cm Marca: 4 cm / Tampografía en el barril 1.5 cm / Tampografía solo una tinta en el barril interno giratorio Unidades por Caja: 1000   Unidades  Empaque: 54,0    X 32,0 X 20,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/telson/9258/421,"['TELSON_1.jpg', 'TELSON_2.jpg', 'TELSON_3.jpg', 'TELSON_4.jpg']"
Abanico con Mango Stick (Producción Nacional),copa-america-2020,VA-432,"Abanico en polipropileno. Medidas: Base: 13 cm largo x 2.6 cm ancho. Lamina: 16 cm largo x 16 cm ancho. Marca: 16 cm / Screen / Impresión  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/abanico-con-mango-stick-produccion-nacional/5382/421,"['VA-432_1.jpg', 'VA-432_2.jpg', 'VA-432_3.jpg']"
PVC Memoria USB Player (Ver Precio OF-228-CH),copa-america-2020,US-51,"USB en PVC con forma de jugador. Ver precio del chip OF-228 CH. Medidas: 7 cm x 3.3 cm x 1 cm Marca: 2 cm / Tampografía Capacidad: 8GB / 16GB Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Memoria-USB-Player-Ver-OF-228-CH/8279/421,"['US-51_1.jpg', 'US-51_2.jpg', 'US-51_3.jpg', 'US-51_4.jpg']"
Llavero con Capa Poncho Soccer,copa-america-2020,VA-244-1,"Estuche esférico con carabinero. Capa blanca plástica en el interior. Capa 120 x 90 cm x 0.015 mm. Medidas: 6.4 cm diámetro Marca: 2 cm / Tampografía solo en la bola Unidades por Caja: 200   Unidades  Empaque: 36,0    X 36,0 X 59,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/llavero-con-capa-poncho-soccer/8294/421,"['VA-244-1_1.jpg', 'VA-244-1_2.jpg', 'VA-244-1_3.jpg', 'VA-244-1_4.jpg']"
Abanico,copa-america-2020,VA-196,"Abanico de 14 brazos en plástico y tela. Medidas: Abierto: 23 cm x 43 cm Marca: 12 cm / Screen Unidades por Caja: 250   Unidades  Empaque: 47,0    X 25,0 X 25,0 / 15,0 Kg",https://www.catalogospromocionales.com/p/abanico/2697/421,"['VA-196_1.jpg', 'VA-196_2.jpg', 'VA-196_3.jpg', 'VA-196_4.jpg', 'VA-196_5.jpg', 'VA-196_6.jpg', 'VA-196_7.jpg']"
Abanico Finger (Producción Nacional),copa-america-2020,VA-433,"Abanico en polipropileno. Medidas: Base: 6.5 cm largo x 6 cm ancho. Lamina: 19 cm largo x 19 cm ancho. Marca: 19 cm / Screen / Impresión  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/abanico-finger-produccion-nacional/5377/421,"['VA-433_1.jpg', 'VA-433_2.jpg', 'VA-433_3.jpg']"
Memoria USB Credit Card 2 en 1,copa-america-2020,US-55,"USB card en plástico. Doble conexión OTG con USB velocidad 3.0 y tipo C. Medidas: 8.4 cm x 5.2 cm Marca: 4 cm / Tampografía / 8.4 cm x 5.2 cm Impresión digital full color sobre rígidos por una cara únicamente  Nota Importante Se recomienda buscar en las especificaciones de su dispositivo móvil, en los ajustes y en el manual de uso que puede descargarse para cada marca y modelo, si su dispositivo es compatible con OTG y como activar la conexión. No todos los móviles y/o sistemas operativos son compatibles con este sistema.  NUEVO Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Memoria-USB-Credit-Card-2-en-1/8835/421,"['US-55_1.jpg', 'US-55_2.jpg', 'US-55_3.jpg', 'US-55_4.jpg']"
Audífonos Bluetooth Air i12,copa-america-2020,TE-359,"Diseño sin cables, tecnología touch (sin botones), es sensible a la presión en la parte superior de cada audífono para las funciones. Mini batería incorporada de 40mAh en cada uno, con canal individual izquierdo y derecho, tanto el izquierdo como el derecho están habilitados para Bluetooth, se pueden usar por separado o se pueden usar como un solo par. Acabado caucho. La conexión se realiza prendiendo el estuche, abriéndolo y antes de extraer los audífonos. El estuche funciona como cargador, con batería incorporada de 300mAh. Rango Bluetooth de 8 a 10m sin interferencia. Tiempo de reproducción entre 1 -1.5 horas / Tiempo de carga: audífonos: 40-50 minutos / Estuche: 2.5-3 horas. Empaque caja individual. Medidas Estuche: 4.5 cm x 5.5 cm / Audífono: 5 cm x 1.8 cm Marca: 2 cm / Tampografía con Tratamiento Unidades por Caja: 100   Unidades  Empaque: 32,0    X 23,0 X 52,0 / 9,6 Kg",https://www.catalogospromocionales.com/p/audifonos-bluetooth-air-i12/9412/421,"['TE-359_1.jpg', 'TE-359_2.jpg', 'TE-359_3.jpg', 'TE-359_4.jpg', 'TE-359_5.jpg', 'TE-359_6.jpg']"
Silla Nevera Cooler con Espaldar (sobre pedido),copa-america-2020,VA-249,"Silla en lona poliéster y nevera en PVC. Resistencia 70 kg aprox. Medidas: Agarradera cerrada: 8 cm x 3,5 cm. Bolsa: 30 cm x 50 cm. Marca: 22 cm bolsa. 6 cm agarradera / Screen  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/silla-nevera-cooler-con-espaldar-produccion-nacional/3270/421,"['VA-249_1.jpg', 'VA-249_2.jpg', 'VA-249_3.jpg', 'VA-249_4.jpg', 'VA-249_5.jpg']"
